
SIMPLE-AWD: drop=0.7 lr=0.0001
epoch  train_loss  valid_loss  accuracy
18     0.368611    0.470423    0.777778
19     0.396291    0.446063    0.758454
20     0.356866    0.480255    0.758454
total elapsed time: 04:14:53

AWD-Pretrained-Wiki: drop=0.7 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.713348    1.470762    0.314010
2      0.674786    1.296463    0.299517
3      0.639227    1.028304    0.275362
4      0.618163    1.174451    0.231884
epoch  train_loss  valid_loss  accuracy
1      0.607699    0.831247    0.352657
2      0.579011    0.893969    0.333333
3      0.622437    0.667521    0.671498
4      0.618588    0.648247    0.719807
5      0.599525    0.980557    0.294686
6      0.604589    0.731768    0.405797
7      0.607072    0.878384    0.314010
8      0.624001    0.754475    0.410628
9      0.618696    0.665725    0.642512
10     0.607237    0.869706    0.183575
11     0.627506    0.754782    0.202899
12     0.618478    0.714605    0.623188
13     0.603997    0.638357    0.685990
14     0.607537    0.673800    0.685990
15     0.613506    0.644414    0.685990
16     0.631398    0.657526    0.685990
17     0.618603    0.580887    0.685990
18     0.600808    0.591422    0.685990
19     0.612866    0.703131    0.685990
20     0.630080    0.607206    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.700842    0.974787    0.275362
2      0.667764    1.067140    0.314010
3      0.611561    1.238441    0.285024
4      0.595478    0.987542    0.314010
epoch  train_loss  valid_loss  accuracy
1      0.581904    0.833790    0.405797
2      0.620772    0.817128    0.367150
3      0.602686    1.435567    0.314010
4      0.621401    0.780668    0.376812
5      0.627604    0.669891    0.705314
6      0.628155    0.673084    0.603865
7      0.638610    0.659851    0.681159
8      0.624634    0.665265    0.681159
9      0.617697    0.699268    0.685990
10     0.612270    0.655629    0.685990
11     0.620637    0.606126    0.685990
12     0.608862    0.688955    0.685990
13     0.631947    0.688429    0.685990
14     0.620658    0.886239    0.685990
15     0.628603    0.672704    0.685990
16     0.625234    0.626025    0.685990
17     0.633491    0.642923    0.685990
18     0.628638    0.617862    0.685990
19     0.635536    0.617730    0.685990
20     0.638821    0.629139    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.687500    1.314130    0.314010
2      0.678721    0.928192    0.314010
3      0.645346    0.912264    0.289855
4      0.642600    0.710394    0.526570
epoch  train_loss  valid_loss  accuracy
1      0.616632    0.801829    0.449275
2      0.598051    0.980507    0.193237
3      0.639275    0.720220    0.391304
4      0.634223    0.660279    0.685990
5      0.630000    0.683690    0.637681
6      0.638895    0.675909    0.666667
7      0.638886    0.659135    0.685990
8      0.635645    0.635958    0.685990
9      0.636420    0.628789    0.685990
10     0.649461    0.625080    0.685990
11     0.643977    0.678708    0.685990
12     0.609848    0.685421    0.685990
13     0.607551    0.811665    0.685990
14     0.621078    0.698032    0.685990
15     0.611695    0.727842    0.685990
16     0.595012    0.976341    0.685990
17     0.586589    0.979922    0.685990
18     0.611073    0.754799    0.685990
19     0.608930    0.822176    0.685990
20     0.607497    0.642452    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.661915    0.926878    0.289855
2      0.623150    0.774486    0.425121
3      0.602377    0.849057    0.333333
4      0.628533    0.709828    0.613527
epoch  train_loss  valid_loss  accuracy
1      0.645538    0.929422    0.212560
2      0.623148    0.807441    0.502415
3      0.617110    0.840945    0.236715
4      0.625515    0.677144    0.685990
5      0.603903    1.125931    0.314010
6      0.610645    1.190010    0.314010
7      0.635526    0.716817    0.550725
8      0.613753    0.989784    0.314010
9      0.622542    0.808266    0.314010
10     0.613580    0.697295    0.599034
11     0.605787    0.771834    0.376812
12     0.635274    0.669885    0.690821
13     0.611427    0.700253    0.666667
14     0.584624    0.720302    0.647343
15     0.627388    0.620934    0.685990
16     0.637613    0.656218    0.685990
17     0.636724    0.639529    0.685990
18     0.618021    0.643366    0.685990
19     0.632149    0.600437    0.685990
20     0.614858    0.593023    0.695652
epoch  train_loss  valid_loss  accuracy
1      0.667431    1.172721    0.314010
2      0.662672    0.845916    0.207729
3      0.650415    0.784011    0.371981
4      0.631551    1.115127    0.227053
epoch  train_loss  valid_loss  accuracy
1      0.593383    1.047493    0.285024
2      0.607070    0.694596    0.550725
3      0.607604    1.751375    0.285024
4      0.646432    0.741844    0.594203
5      0.630967    1.037877    0.198068
6      0.646194    0.761885    0.256039
7      0.632697    0.707370    0.487923
8      0.645321    0.646231    0.685990
9      0.639319    0.606341    0.685990
10     0.641478    0.611828    0.685990
11     0.639054    0.676730    0.661836
12     0.619145    0.755992    0.227053
13     0.618558    0.665882    0.666667
14     0.599298    0.740384    0.483092
15     0.616383    0.634098    0.685990
16     0.611686    0.607060    0.685990
17     0.611146    0.636713    0.685990
18     0.616856    0.668279    0.685990
19     0.606836    0.601524    0.685990
20     0.598209    0.733071    0.685990
total elapsed time: 04:47:56

AWD-Finetuned-Autopsy: drop=0.7 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.659973    0.558165    0.753623
2      0.580901    0.463993    0.777778
3      0.560082    0.490929    0.772947
4      0.540565    0.459126    0.801932
epoch  train_loss  valid_loss  accuracy
1      0.603307    0.718437    0.685990
2      0.630732    0.669101    0.685990
3      0.630618    0.652354    0.685990
4      0.588149    0.678265    0.661836
5      0.592696    0.630140    0.685990
6      0.588982    0.659733    0.685990
7      0.579888    0.655351    0.671498
8      0.583016    0.672957    0.685990
9      0.577864    0.620896    0.695652
10     0.561816    0.598932    0.700483
11     0.524994    0.568120    0.690821
12     0.563583    0.639571    0.685990
13     0.558422    0.382458    0.840580
14     0.570167    0.583471    0.700483
15     0.519757    0.634573    0.666667
16     0.520792    0.521948    0.772947
17     0.499694    0.458376    0.748792
18     0.457352    0.470705    0.758454
19     0.434524    0.421271    0.792271
20     0.372213    0.885324    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.565352    0.543886    0.729469
2      0.603169    0.498732    0.772947
3      0.533022    0.420057    0.830918
4      0.535723    0.406912    0.811594
epoch  train_loss  valid_loss  accuracy
1      0.618176    0.641119    0.652174
2      0.618829    0.494366    0.734300
3      0.551546    0.693170    0.753623
4      0.506731    0.445036    0.729469
5      0.521933    0.551423    0.714976
6      0.531597    0.450779    0.782609
7      0.573018    0.648642    0.685990
8      0.577648    1.121186    0.685990
9      0.612920    0.682822    0.685990
10     0.624336    0.672415    0.685990
11     0.597369    0.641661    0.685990
12     0.604572    0.620335    0.685990
13     0.597444    0.504379    0.714976
14     0.581685    0.529481    0.681159
15     0.592916    0.665035    0.521739
16     0.585605    0.508156    0.719807
17     0.532968    0.555763    0.710145
18     0.481360    0.613792    0.681159
19     0.531982    0.384082    0.792271
20     0.482578    0.707735    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.576566    0.573945    0.748792
2      0.602799    0.503798    0.782609
3      0.549063    0.446856    0.806763
4      0.533528    0.433331    0.816425
epoch  train_loss  valid_loss  accuracy
1      0.620183    0.631832    0.724638
2      0.575913    0.548984    0.685990
3      0.584643    0.509229    0.714976
4      0.552441    0.474717    0.758454
5      0.586357    0.528275    0.705314
6      0.570046    0.511098    0.753623
7      0.556041    0.541205    0.695652
8      0.500617    0.607286    0.690821
9      0.536812    0.464928    0.811594
10     0.547808    0.426787    0.864734
11     0.483405    0.456646    0.772947
12     0.441183    0.358497    0.811594
13     0.448015    0.452478    0.782609
14     0.443858    0.424135    0.801932
15     0.370242    0.432806    0.787440
16     0.356618    0.368551    0.826087
17     0.371064    0.428611    0.816425
18     0.372599    0.362107    0.835749
19     0.360987    0.409939    0.811594
20     0.358481    0.360360    0.859903
epoch  train_loss  valid_loss  accuracy
1      0.643113    0.490314    0.787440
2      0.565222    0.465633    0.787440
3      0.553667    0.478753    0.772947
4      0.564816    0.419790    0.787440
epoch  train_loss  valid_loss  accuracy
1      0.621256    0.604582    0.661836
2      0.589435    0.528413    0.710145
3      0.527827    0.485504    0.768116
4      0.520276    0.551359    0.719807
5      0.575479    0.753863    0.661836
6      0.622728    1.307068    0.685990
7      0.594455    0.906949    0.685990
8      0.598142    0.856395    0.671498
9      0.582147    0.879951    0.681159
10     0.602685    1.017441    0.685990
11     0.569896    0.807348    0.685990
12     0.552952    0.671922    0.705314
13     0.564449    0.537538    0.719807
14     0.579922    0.601446    0.685990
15     0.518141    0.828310    0.685990
16     0.530438    0.662137    0.700483
17     0.504210    0.907420    0.685990
18     0.490757    0.383945    0.797101
19     0.453498    0.658968    0.758454
20     0.410511    0.419296    0.797101
epoch  train_loss  valid_loss  accuracy
1      0.657618    0.550302    0.772947
2      0.624844    0.483583    0.816425
3      0.573637    0.480047    0.811594
4      0.557189    0.404479    0.816425
epoch  train_loss  valid_loss  accuracy
1      0.585746    0.647930    0.671498
2      0.571927    0.472988    0.739130
3      0.594740    0.759338    0.685990
4      0.565730    0.675838    0.681159
5      0.563433    0.695591    0.685990
6      0.574042    0.834045    0.265700
7      0.597750    0.700877    0.690821
8      0.583160    0.663565    0.685990
9      0.610198    0.742208    0.685990
10     0.583406    0.778820    0.685990
11     0.583137    0.729263    0.685990
12     0.589770    0.674689    0.685990
13     0.580769    1.157430    0.338164
14     0.547500    0.751969    0.429952
15     0.568288    0.640548    0.671498
16     0.528417    0.648133    0.700483
17     0.493734    0.435102    0.801932
18     0.484471    0.473614    0.782609
19     0.471651    0.515416    0.753623
20     0.478609    0.427081    0.826087
total elapsed time: 05:21:47

AWD-Finetuned-Nidia: drop=0.7 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.681708    0.556694    0.821256
2      0.652838    0.558006    0.671498
3      0.608320    0.550788    0.710145
4      0.608669    0.527379    0.719807
epoch  train_loss  valid_loss  accuracy
1      0.649907    0.629565    0.685990
2      0.648803    0.658693    0.685990
3      0.605214    0.867610    0.685990
4      0.602520    0.931737    0.685990
5      0.578746    0.818583    0.685990
6      0.562924    1.128675    0.685990
7      0.594228    0.975319    0.685990
8      0.597965    0.758561    0.685990
9      0.611366    0.679967    0.685990
10     0.629855    0.668471    0.685990
11     0.604953    0.723634    0.685990
12     0.609884    0.735778    0.685990
13     0.618852    0.692966    0.685990
14     0.596031    0.722019    0.685990
15     0.614750    0.673357    0.685990
16     0.627353    0.621274    0.685990
17     0.629240    0.645592    0.685990
18     0.608344    0.796701    0.685990
19     0.598818    0.694674    0.685990
20     0.643490    0.645257    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.682815    0.580576    0.772947
2      0.665198    0.538356    0.748792
3      0.624751    0.509122    0.719807
4      0.607230    0.539614    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.641677    0.646198    0.685990
2      0.645485    0.650545    0.685990
3      0.640025    0.667108    0.685990
4      0.600760    0.712628    0.685990
5      0.608439    0.739097    0.685990
6      0.586422    0.751139    0.685990
7      0.617482    0.686318    0.685990
8      0.639063    0.676226    0.685990
9      0.617641    0.775982    0.685990
10     0.590836    0.926437    0.685990
11     0.614220    0.727227    0.685990
12     0.620544    0.660326    0.685990
13     0.608387    0.771169    0.685990
14     0.613147    0.894062    0.685990
15     0.632206    0.744102    0.685990
16     0.623795    0.641290    0.685990
17     0.639705    0.640958    0.685990
18     0.632572    0.659442    0.685990
19     0.612493    0.720050    0.685990
20     0.607029    0.760956    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.672434    0.585824    0.768116
2      0.631063    0.505211    0.772947
3      0.617362    0.538109    0.782609
4      0.595043    0.504199    0.782609
epoch  train_loss  valid_loss  accuracy
1      0.606102    0.764561    0.685990
2      0.603625    0.779651    0.685990
3      0.613044    0.927582    0.685990
4      0.611201    0.705430    0.685990
5      0.630186    0.650349    0.685990
6      0.612804    0.659712    0.685990
7      0.557013    0.859372    0.685990
8      0.596179    0.638161    0.685990
9      0.597704    0.529218    0.685990
10     0.599342    0.666063    0.685990
11     0.573944    0.596613    0.685990
12     0.587795    0.580647    0.685990
13     0.591088    0.673475    0.685990
14     0.609079    0.686561    0.685990
15     0.585731    0.561987    0.685990
16     0.602815    0.533331    0.685990
17     0.579408    0.595213    0.685990
18     0.574858    0.569689    0.685990
19     0.539350    0.813870    0.685990
20     0.560395    0.629850    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.660942    0.661057    0.560386
2      0.608879    0.570119    0.714976
3      0.598764    0.536217    0.739130
4      0.586225    0.542628    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.663209    0.638471    0.685990
2      0.625361    0.754543    0.685990
3      0.615618    0.995333    0.685990
4      0.562973    0.931679    0.685990
5      0.592532    0.845613    0.685990
6      0.601832    0.793059    0.685990
7      0.607657    0.731115    0.685990
8      0.624455    0.639346    0.685990
9      0.643936    0.610439    0.685990
10     0.637482    0.621982    0.685990
11     0.627880    0.624505    0.685990
12     0.629634    0.628734    0.685990
13     0.627735    0.630526    0.685990
14     0.614805    0.681626    0.685990
15     0.589563    0.715797    0.685990
16     0.630216    0.627100    0.685990
17     0.638709    0.666462    0.685990
18     0.630023    0.633214    0.685990
19     0.630383    0.628011    0.685990
20     0.603996    0.722081    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.656581    0.608867    0.714976
2      0.600139    0.553039    0.690821
3      0.612652    0.485335    0.758454
4      0.618266    0.471585    0.768116
epoch  train_loss  valid_loss  accuracy
1      0.628378    0.677201    0.700483
2      0.643517    0.774542    0.685990
3      0.611631    1.113762    0.685990
4      0.602920    1.047628    0.685990
5      0.590165    0.929677    0.685990
6      0.604205    0.808450    0.685990
7      0.629985    0.704486    0.685990
8      0.621763    0.702362    0.685990
9      0.608593    0.715277    0.685990
10     0.638932    0.660781    0.685990
11     0.608176    0.807953    0.685990
12     0.647846    0.695072    0.685990
13     0.621029    0.762063    0.685990
14     0.579344    0.868365    0.685990
15     0.593445    0.733477    0.685990
16     0.603234    0.807654    0.685990
17     0.590787    0.853962    0.685990
18     0.628408    0.728923    0.685990
19     0.606622    0.749751    0.685990
20     0.620303    0.644766    0.685990
total elapsed time: 05:55:14

AWD-Pretrained-Wiki-Finetuned-Autopsy: drop=0.7 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.619097    0.859265    0.338164
2      0.615374    0.726053    0.570048
3      0.606681    0.755842    0.463768
4      0.594675    0.563318    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.579075    0.648882    0.657005
2      0.567706    0.781900    0.449275
3      0.568226    0.919629    0.314010
4      0.563423    1.301580    0.314010
5      0.599312    0.976573    0.314010
6      0.620342    0.657148    0.681159
7      0.623839    0.655922    0.690821
8      0.635036    0.657491    0.685990
9      0.638192    0.658754    0.685990
10     0.626907    0.632178    0.685990
11     0.595755    0.675494    0.676328
12     0.622385    0.681713    0.685990
13     0.590051    0.730790    0.705314
14     0.606731    0.633416    0.695652
15     0.610919    0.621269    0.685990
16     0.618235    0.615976    0.685990
17     0.617485    0.687905    0.685990
18     0.621532    0.637730    0.685990
19     0.622906    0.616273    0.685990
20     0.594702    0.625436    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.629991    0.968448    0.304348
2      0.584090    0.975985    0.323671
3      0.576797    0.846629    0.478261
4      0.585168    0.604554    0.642512
epoch  train_loss  valid_loss  accuracy
1      0.572385    0.702932    0.676328
2      0.572024    0.814656    0.400966
3      0.617733    0.831806    0.198068
4      0.601793    1.015888    0.222222
5      0.604051    1.299334    0.294686
6      0.605397    0.726619    0.618357
7      0.620090    0.708970    0.613527
8      0.620920    0.663124    0.642512
9      0.621199    0.643442    0.685990
10     0.624922    0.606022    0.685990
11     0.605045    0.589304    0.685990
12     0.632343    0.625054    0.685990
13     0.628966    0.651488    0.681159
14     0.613119    0.594759    0.714976
15     0.614074    0.641994    0.676328
16     0.635970    0.635250    0.685990
17     0.638780    0.619703    0.685990
18     0.607799    0.583598    0.700483
19     0.602240    0.648909    0.685990
20     0.588822    0.613342    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.643792    0.846083    0.367150
2      0.618428    1.090607    0.323671
3      0.583990    1.021390    0.338164
4      0.575381    0.687574    0.579710
epoch  train_loss  valid_loss  accuracy
1      0.611813    0.621359    0.681159
2      0.579477    1.352335    0.222222
3      0.598673    1.001798    0.265700
4      0.610750    1.995064    0.251208
5      0.620803    1.331838    0.256039
6      0.596782    1.525134    0.207729
7      0.620053    0.782953    0.275362
8      0.591075    0.933738    0.318841
9      0.618027    1.101668    0.309179
10     0.602889    1.146580    0.314010
11     0.605950    1.073787    0.314010
12     0.595459    0.756660    0.400966
13     0.595078    0.996689    0.193237
14     0.570186    1.159426    0.198068
15     0.595700    0.789473    0.502415
16     0.594316    0.714439    0.657005
17     0.621980    0.605679    0.690821
18     0.625944    0.693279    0.661836
19     0.580589    0.780746    0.608696
20     0.580101    0.687039    0.671498
epoch  train_loss  valid_loss  accuracy
1      0.654417    1.028570    0.304348
2      0.655164    0.548231    0.729469
3      0.608616    0.854450    0.463768
4      0.581716    0.778429    0.565217
epoch  train_loss  valid_loss  accuracy
1      0.548227    0.620173    0.671498
2      0.538765    1.437384    0.183575
3      0.593125    1.379732    0.173913
4      0.641156    0.955492    0.289855
5      0.627766    0.963006    0.222222
6      0.579862    1.802260    0.256039
7      0.610919    0.835797    0.357488
8      0.628746    0.705122    0.516908
9      0.614225    0.947476    0.188406
10     0.619148    0.818478    0.246377
11     0.613391    0.681498    0.647343
12     0.591872    1.022872    0.256039
13     0.590003    0.725026    0.560386
14     0.598001    0.767545    0.516908
15     0.592767    0.651007    0.661836
16     0.595712    0.660024    0.657005
17     0.605038    0.665249    0.685990
18     0.606756    0.725475    0.657005
19     0.605381    0.662409    0.681159
20     0.594876    0.710555    0.599034
epoch  train_loss  valid_loss  accuracy
1      0.709373    1.089073    0.270531
2      0.640799    0.746078    0.531401
3      0.639342    0.572738    0.705314
4      0.574968    0.979249    0.396135
epoch  train_loss  valid_loss  accuracy
1      0.550029    0.976322    0.429952
2      0.564156    0.687869    0.608696
3      0.563948    0.701286    0.613527
4      0.566105    0.654836    0.690821
5      0.582955    0.636358    0.690821
6      0.571555    0.725760    0.541063
7      0.578537    0.656823    0.628019
8      0.576994    0.768670    0.536232
9      0.556295    0.941770    0.362319
10     0.558928    1.220831    0.270531
11     0.581136    0.772101    0.478261
12     0.594606    1.061976    0.236715
13     0.602548    0.752708    0.449275
14     0.586161    0.840501    0.454106
15     0.574864    0.801441    0.449275
16     0.623634    0.657503    0.685990
17     0.594275    0.629893    0.681159
18     0.617082    0.607651    0.685990
19     0.625260    0.581922    0.685990
20     0.617068    0.606547    0.685990
total elapsed time: 06:27:31

AWD-Pretrained-Wiki-Finetuned-Nidia: drop=0.7 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.704054    0.640195    0.671498
2      0.619148    0.785643    0.454106
3      0.567656    0.792766    0.454106
4      0.544900    0.792650    0.454106
epoch  train_loss  valid_loss  accuracy
1      0.617812    0.762079    0.545894
2      0.604088    0.722143    0.439614
3      0.607660    0.669471    0.685990
4      0.600500    0.647664    0.685990
5      0.606007    0.586717    0.685990
6      0.581806    0.657912    0.685990
7      0.579730    0.447159    0.797101
8      0.568781    0.697170    0.685990
9      0.583377    0.554367    0.690821
10     0.564653    0.643486    0.690821
11     0.594716    0.620606    0.685990
12     0.579909    0.500416    0.685990
13     0.601465    0.505026    0.685990
14     0.546757    0.493245    0.710145
15     0.543426    0.538853    0.685990
16     0.561529    0.525524    0.690821
17     0.549238    0.480985    0.700483
18     0.582309    0.557489    0.685990
19     0.588375    0.487711    0.685990
20     0.587389    0.484179    0.681159
epoch  train_loss  valid_loss  accuracy
1      0.636059    0.707875    0.516908
2      0.636910    0.644335    0.671498
3      0.609094    0.701316    0.594203
4      0.613423    0.592043    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.602984    1.074604    0.246377
2      0.638510    0.704964    0.695652
3      0.622049    0.653276    0.685990
4      0.631769    0.638256    0.685990
5      0.637707    0.629695    0.685990
6      0.606430    0.693951    0.685990
7      0.607286    0.691793    0.685990
8      0.579227    0.741269    0.685990
9      0.615211    0.668347    0.685990
10     0.621347    0.691184    0.685990
11     0.581797    0.736871    0.685990
12     0.585434    0.728285    0.685990
13     0.605942    0.657583    0.685990
14     0.606097    0.628303    0.685990
15     0.605372    0.577361    0.685990
16     0.575545    0.593514    0.685990
17     0.577597    0.587426    0.685990
18     0.561864    0.579325    0.685990
19     0.603075    0.546156    0.685990
20     0.594865    0.499630    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.738779    0.777579    0.362319
2      0.648448    0.761030    0.420290
3      0.628711    0.739061    0.478261
4      0.592271    0.757519    0.463768
epoch  train_loss  valid_loss  accuracy
1      0.600401    0.572519    0.729469
2      0.639624    0.644404    0.685990
3      0.626758    0.822263    0.685990
4      0.582911    0.840451    0.685990
5      0.625925    0.680574    0.685990
6      0.594933    0.528214    0.685990
7      0.594437    0.614664    0.685990
8      0.573901    0.547600    0.685990
9      0.589195    0.618223    0.685990
10     0.592983    0.514668    0.685990
11     0.568440    0.514111    0.695652
12     0.578940    0.502438    0.685990
13     0.557230    0.481619    0.700483
14     0.551287    0.487591    0.695652
15     0.570158    0.484062    0.719807
16     0.569774    0.479836    0.685990
17     0.579583    0.469208    0.714976
18     0.528324    0.507159    0.685990
19     0.557544    0.486100    0.685990
20     0.547586    0.486027    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.643912    0.659801    0.589372
2      0.646411    0.643242    0.647343
3      0.607962    0.821485    0.429952
4      0.616088    0.612477    0.690821
epoch  train_loss  valid_loss  accuracy
1      0.629608    0.746192    0.676328
2      0.609393    1.135754    0.169082
3      0.607781    0.664965    0.661836
4      0.614150    0.665640    0.676328
5      0.589840    0.640613    0.671498
6      0.609043    0.651716    0.666667
7      0.574509    0.606209    0.705314
8      0.610859    0.610831    0.681159
9      0.595591    0.766466    0.685990
10     0.585407    0.633543    0.685990
11     0.569905    0.692374    0.685990
12     0.543547    0.645774    0.685990
13     0.572310    0.686282    0.685990
14     0.550938    0.612009    0.690821
15     0.551455    0.692510    0.685990
16     0.556753    0.516615    0.666667
17     0.564521    0.474507    0.714976
18     0.566557    0.475052    0.671498
19     0.567569    0.559548    0.695652
20     0.578064    0.532691    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.693515    0.936461    0.304348
2      0.650555    0.793139    0.362319
3      0.625635    0.661217    0.584541
4      0.596723    0.658604    0.589372
epoch  train_loss  valid_loss  accuracy
1      0.599480    0.726428    0.676328
2      0.624385    0.681835    0.695652
3      0.627939    0.634402    0.700483
4      0.634212    0.610469    0.695652
5      0.596272    0.560239    0.666667
6      0.579205    0.573081    0.666667
7      0.564861    0.723368    0.676328
8      0.533199    0.507100    0.671498
9      0.602615    0.461449    0.768116
10     0.584717    0.547741    0.695652
11     0.568250    0.506555    0.719807
12     0.545840    0.466441    0.739130
13     0.566519    0.594272    0.685990
14     0.575255    0.541633    0.700483
15     0.554400    0.493564    0.739130
16     0.589879    0.513663    0.695652
17     0.554006    0.537693    0.700483
18     0.528883    0.545173    0.719807
19     0.593514    0.505200    0.700483
20     0.572666    0.471320    0.729469
total elapsed time: 07:00:48

SIMPLE-AWD: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.608124    0.587990    0.685990
2      0.530154    0.384258    0.811594
3      0.545052    0.418694    0.840580
4      0.456750    0.516325    0.714976
5      0.447268    0.349311    0.879227
6      0.378774    0.403853    0.840580
7      0.289869    0.320003    0.874396
8      0.348283    0.368433    0.845411
9      0.328134    0.390276    0.850242
10     0.314203    0.395577    0.782609
11     0.337389    0.377162    0.835749
12     0.309804    0.421231    0.777778
13     0.261200    0.363647    0.898551
14     0.245654    0.454584    0.850242
15     0.162391    0.367338    0.855072
16     0.114018    0.471876    0.845411
17     0.139277    0.455133    0.879227
18     0.144269    0.391572    0.850242
19     0.128329    0.343511    0.855072
20     0.118990    0.353948    0.864734
epoch  train_loss  valid_loss  accuracy
1      0.623818    0.566462    0.685990
2      0.558227    0.490206    0.772947
3      0.507176    0.394154    0.840580
4      0.486246    0.314926    0.855072
5      0.399582    0.305343    0.869565
6      0.341596    0.292012    0.874396
7      0.353013    0.322971    0.850242
8      0.272506    0.354734    0.840580
9      0.294260    0.319763    0.864734
10     0.264119    0.329508    0.879227
11     0.238976    0.321093    0.869565
12     0.180354    0.293315    0.888889
13     0.182610    0.311952    0.864734
14     0.198825    0.400134    0.874396
15     0.231564    0.387253    0.850242
16     0.236115    0.356775    0.840580
17     0.222759    0.469743    0.797101
18     0.244401    0.456993    0.850242
19     0.172568    0.430452    0.884058
20     0.146124    0.337528    0.893720
epoch  train_loss  valid_loss  accuracy
1      0.590994    0.623995    0.685990
2      0.547211    0.348316    0.850242
3      0.521834    0.316206    0.859903
4      0.470072    0.327734    0.850242
5      0.410452    0.310316    0.893720
6      0.380709    0.280271    0.884058
7      0.388592    0.310736    0.884058
8      0.396970    0.288715    0.884058
9      0.314572    0.278598    0.869565
10     0.344618    0.296020    0.874396
11     0.336141    0.292287    0.879227
12     0.225514    0.315984    0.888889
13     0.245521    0.369062    0.840580
14     0.238842    0.315021    0.869565
15     0.257602    0.293118    0.874396
16     0.239905    0.324024    0.850242
17     0.209937    0.332722    0.879227
18     0.208852    0.319121    0.874396
19     0.177854    0.335283    0.879227
20     0.139102    0.345031    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.620023    0.478405    0.743961
2      0.484640    0.399137    0.801932
3      0.528949    0.488715    0.777778
4      0.457819    0.319367    0.845411
5      0.412545    0.363652    0.845411
6      0.401919    0.278725    0.888889
7      0.345282    0.284366    0.884058
8      0.247172    0.324126    0.840580
9      0.315259    0.335633    0.821256
10     0.315408    0.302875    0.845411
11     0.247178    0.297341    0.869565
12     0.211345    0.300987    0.859903
13     0.147739    0.412858    0.850242
14     0.228085    0.360009    0.840580
15     0.198023    0.328729    0.859903
16     0.251026    0.387261    0.830918
17     0.238159    0.359039    0.816425
18     0.248747    0.336946    0.874396
19     0.144261    0.378831    0.826087
20     0.198294    0.357020    0.830918
epoch  train_loss  valid_loss  accuracy
1      0.636843    0.523612    0.705314
2      0.568420    0.354861    0.864734
3      0.479253    0.412855    0.777778
4      0.489527    0.368387    0.845411
5      0.464258    0.390231    0.811594
6      0.503614    0.365624    0.855072
7      0.448951    0.320071    0.859903
8      0.303999    0.347257    0.830918
9      0.271901    0.314326    0.864734
10     0.205124    0.304359    0.869565
11     0.298416    0.327785    0.888889
12     0.262307    0.367577    0.850242
13     0.256653    0.349546    0.850242
14     0.186265    0.343722    0.864734
15     0.210028    0.338998    0.845411
16     0.184853    0.401152    0.859903
17     0.153622    0.527309    0.772947
18     0.105082    0.386725    0.830918
19     0.077699    0.425267    0.826087
20     0.207489    0.416348    0.821256
total elapsed time: 07:04:36

SIMPLE-AWD-Finetuned-Autopsy: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.634653    0.638763    0.681159
2      0.601816    0.466960    0.743961
3      0.529524    0.493169    0.739130
4      0.548951    0.586478    0.739130
epoch  train_loss  valid_loss  accuracy
1      0.562870    0.494773    0.758454
2      0.552931    0.455694    0.782609
3      0.541904    0.427570    0.777778
4      0.470842    0.315176    0.840580
5      0.466320    0.293250    0.869565
6      0.405565    0.311714    0.859903
7      0.347300    0.241528    0.884058
8      0.268037    0.259608    0.893720
9      0.305431    0.301063    0.874396
10     0.305619    0.266891    0.913043
11     0.328804    0.254724    0.908213
12     0.203640    0.279416    0.898551
13     0.268263    0.287188    0.884058
14     0.220801    0.282358    0.893720
15     0.232142    0.284740    0.879227
16     0.261587    0.295176    0.884058
17     0.307562    0.316711    0.874396
18     0.298260    0.285616    0.884058
19     0.287382    0.290106    0.879227
20     0.228765    0.332999    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.571124    0.553273    0.685990
2      0.591387    0.536300    0.729469
3      0.612709    0.507505    0.714976
4      0.581162    0.524926    0.729469
epoch  train_loss  valid_loss  accuracy
