
SIMPLE-AWD: drop=0.5 lr=0.0001
epoch  train_loss  valid_loss  accuracy
18     0.281129    0.494647    0.797101
19     0.281094    0.775115    0.792271
20     0.324603    0.657739    0.816425
total elapsed time: 04:11:57

AWD-Pretrained-Wiki: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.732844    0.697707    0.502415
2      0.647305    0.794614    0.429952
3      0.664450    0.616151    0.681159
4      0.639721    0.572842    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.585357    0.544231    0.758454
2      0.592258    0.640148    0.632850
3      0.602599    0.655424    0.647343
4      0.596989    0.685872    0.637681
5      0.609279    0.624151    0.685990
6      0.628947    0.622993    0.685990
7      0.582376    0.806453    0.685990
8      0.621873    0.768688    0.685990
9      0.591678    0.778916    0.685990
10     0.576960    0.731487    0.685990
11     0.594923    0.656745    0.685990
12     0.610380    0.641139    0.685990
13     0.616293    0.628573    0.685990
14     0.593026    0.660469    0.685990
15     0.603320    0.668691    0.685990
16     0.616744    0.646379    0.685990
17     0.617395    0.644629    0.685990
18     0.617244    0.605488    0.685990
19     0.619590    0.613494    0.685990
20     0.594781    0.661010    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.633536    0.979482    0.362319
2      0.578927    0.967111    0.333333
3      0.631581    0.585389    0.695652
4      0.598016    0.645325    0.623188
epoch  train_loss  valid_loss  accuracy
1      0.605432    0.770051    0.719807
2      0.567572    0.636485    0.589372
3      0.619652    0.591494    0.792271
4      0.616792    0.522155    0.787440
5      0.620021    0.590562    0.748792
6      0.585082    0.612969    0.719807
7      0.607616    0.495495    0.806763
8      0.613973    0.639698    0.705314
9      0.596423    0.799200    0.681159
10     0.604792    0.650687    0.685990
11     0.616625    0.644242    0.685990
12     0.614693    0.653941    0.685990
13     0.603395    0.682786    0.685990
14     0.606421    0.595774    0.685990
15     0.616749    0.598803    0.685990
16     0.637008    0.626045    0.685990
17     0.635754    0.632792    0.685990
18     0.621643    0.619925    0.685990
19     0.631872    0.659725    0.685990
20     0.624063    0.610826    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.706117    0.836149    0.391304
2      0.655083    0.712219    0.507246
3      0.632211    0.703112    0.502415
4      0.633020    0.643131    0.632850
epoch  train_loss  valid_loss  accuracy
1      0.611053    0.568721    0.714976
2      0.604406    0.744575    0.521739
3      0.630987    0.690789    0.647343
4      0.623879    0.699457    0.492754
5      0.629057    0.676156    0.657005
6      0.608805    0.751594    0.400966
7      0.633811    0.591658    0.705314
8      0.610385    0.660877    0.671498
9      0.585416    0.671422    0.705314
10     0.619412    0.634922    0.685990
11     0.634468    0.641391    0.685990
12     0.642036    0.631056    0.685990
13     0.623238    0.696694    0.637681
14     0.636028    0.718108    0.690821
15     0.631777    0.689671    0.685990
16     0.616032    0.704070    0.652174
17     0.638317    0.640222    0.685990
18     0.623481    0.659482    0.685990
19     0.629763    0.642494    0.685990
20     0.618973    0.738748    0.342995
epoch  train_loss  valid_loss  accuracy
1      0.684764    0.821629    0.367150
2      0.627465    0.789723    0.381643
3      0.593849    0.729954    0.434783
4      0.618767    0.602466    0.637681
epoch  train_loss  valid_loss  accuracy
1      0.612819    0.730088    0.628019
2      0.632609    0.564468    0.690821
3      0.601780    0.508575    0.748792
4      0.576265    0.539169    0.792271
5      0.569234    0.989643    0.212560
6      0.613092    0.628060    0.676328
7      0.597636    0.694282    0.685990
8      0.611432    0.650848    0.685990
9      0.605912    0.597159    0.685990
10     0.567932    0.669342    0.685990
11     0.579704    0.654828    0.685990
12     0.587543    0.620358    0.685990
13     0.596770    0.566580    0.685990
14     0.631348    0.654701    0.685990
15     0.639185    0.601833    0.685990
16     0.639498    0.599611    0.685990
17     0.625657    0.600174    0.685990
18     0.600642    0.586550    0.685990
19     0.585665    0.601961    0.685990
20     0.591097    0.570105    0.690821
epoch  train_loss  valid_loss  accuracy
1      0.688202    0.732150    0.507246
2      0.660167    0.633399    0.657005
3      0.608795    0.653094    0.632850
4      0.582638    0.676594    0.599034
epoch  train_loss  valid_loss  accuracy
1      0.598428    0.637897    0.690821
2      0.622425    0.592241    0.685990
3      0.612583    0.668516    0.685990
4      0.622471    0.711310    0.685990
5      0.633785    0.649374    0.685990
6      0.639206    0.636685    0.685990
7      0.634748    0.632396    0.685990
8      0.616796    0.601573    0.685990
9      0.618581    0.648450    0.685990
10     0.610808    0.675594    0.685990
11     0.619745    0.656329    0.685990
12     0.613418    0.703948    0.685990
13     0.602604    0.742915    0.685990
14     0.626709    0.631942    0.685990
15     0.614058    0.648717    0.685990
16     0.621633    0.655701    0.685990
17     0.618800    0.651847    0.685990
18     0.583799    0.837706    0.685990
19     0.620007    0.666022    0.685990
20     0.613067    0.656733    0.685990
total elapsed time: 04:44:10

AWD-Finetuned-Autopsy: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.593106    0.517031    0.763285
2      0.563220    0.497632    0.777778
3      0.552332    0.422125    0.826087
4      0.554706    0.461125    0.821256
epoch  train_loss  valid_loss  accuracy
1      0.541853    0.592707    0.714976
2      0.609596    0.771001    0.671498
3      0.588318    0.859635    0.652174
4      0.593383    0.923494    0.676328
5      0.621014    0.853794    0.685990
6      0.619069    0.705249    0.661836
7      0.609007    0.696639    0.690821
8      0.579971    0.619431    0.661836
9      0.551349    0.742458    0.657005
10     0.546890    0.710077    0.685990
11     0.554471    0.526225    0.758454
12     0.600787    0.618713    0.676328
13     0.541983    0.536617    0.719807
14     0.545291    0.452392    0.743961
15     0.520065    0.454118    0.777778
16     0.475999    0.498892    0.782609
17     0.434715    0.695920    0.642512
18     0.418414    0.370440    0.845411
19     0.420283    0.432630    0.801932
20     0.406675    0.400485    0.826087
epoch  train_loss  valid_loss  accuracy
1      0.682245    0.566182    0.782609
2      0.599294    0.456016    0.816425
3      0.571887    0.429349    0.797101
4      0.527676    0.416732    0.821256
epoch  train_loss  valid_loss  accuracy
1      0.633732    0.659791    0.550725
2      0.595065    0.531070    0.714976
3      0.566782    0.486695    0.768116
4      0.572314    0.675192    0.685990
5      0.515185    0.511805    0.705314
6      0.506444    0.855978    0.463768
7      0.488531    0.498519    0.763285
8      0.467445    0.612634    0.710145
9      0.461134    0.425581    0.811594
10     0.503499    0.373597    0.830918
11     0.441712    0.368964    0.816425
12     0.441560    0.380182    0.811594
13     0.388763    0.330212    0.859903
14     0.386062    0.356313    0.816425
15     0.311694    0.321746    0.859903
16     0.301354    0.324538    0.879227
17     0.311284    0.324362    0.869565
18     0.258146    0.401631    0.850242
19     0.272498    0.364287    0.850242
20     0.235355    0.321434    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.593215    0.525185    0.758454
2      0.578072    0.494441    0.797101
3      0.525630    0.435376    0.797101
4      0.526799    0.412802    0.830918
epoch  train_loss  valid_loss  accuracy
1      0.628281    0.520294    0.695652
2      0.615966    0.619268    0.676328
3      0.632810    0.636839    0.642512
4      0.602588    0.592972    0.710145
5      0.607276    0.645506    0.690821
6      0.604741    0.700247    0.628019
7      0.584043    0.597360    0.685990
8      0.566484    0.669589    0.492754
9      0.547350    1.194136    0.333333
10     0.552150    0.610008    0.695652
11     0.589408    0.597035    0.685990
12     0.569149    0.673575    0.536232
13     0.519710    0.825707    0.685990
14     0.490860    0.975620    0.512077
15     0.449586    0.391965    0.763285
16     0.473057    0.856931    0.545894
17     0.420348    0.347895    0.850242
18     0.430549    0.747226    0.647343
19     0.462844    0.651527    0.690821
20     0.459255    0.400967    0.845411
epoch  train_loss  valid_loss  accuracy
1      0.598053    0.517225    0.768116
2      0.557528    0.443002    0.821256
3      0.574544    0.477570    0.801932
4      0.530983    0.420614    0.821256
epoch  train_loss  valid_loss  accuracy
1      0.604580    0.527522    0.743961
2      0.592234    0.828194    0.647343
3      0.625337    0.578100    0.681159
4      0.594056    0.663657    0.671498
5      0.590603    0.774151    0.685990
6      0.598963    0.565781    0.705314
7      0.579505    0.728294    0.690821
8      0.580471    0.716041    0.685990
9      0.536347    0.513925    0.743961
10     0.564531    0.586410    0.695652
11     0.541483    0.488793    0.739130
12     0.528704    0.397336    0.782609
13     0.473357    0.584701    0.666667
14     0.475643    0.831045    0.690821
15     0.455008    0.568377    0.724638
16     0.417317    0.548945    0.739130
17     0.457055    0.398403    0.777778
18     0.413309    0.563632    0.758454
19     0.445356    0.525929    0.710145
20     0.431964    0.410790    0.840580
epoch  train_loss  valid_loss  accuracy
1      0.607085    0.466795    0.801932
2      0.569973    0.492969    0.772947
3      0.547296    0.486252    0.763285
4      0.473783    0.443266    0.782609
epoch  train_loss  valid_loss  accuracy
1      0.664291    0.624713    0.685990
2      0.604024    0.864891    0.497585
3      0.591683    0.755695    0.681159
4      0.600995    0.804503    0.661836
5      0.617851    0.798798    0.685990
6      0.631180    0.745905    0.685990
7      0.646836    0.726989    0.685990
8      0.605932    0.739280    0.637681
9      0.619013    0.769564    0.685990
10     0.583021    0.719469    0.685990
11     0.557727    0.708900    0.685990
12     0.588382    0.727912    0.671498
13     0.548765    0.711670    0.681159
14     0.539994    0.603485    0.710145
15     0.580089    0.716811    0.690821
16     0.602337    0.668480    0.695652
17     0.606293    0.704026    0.695652
18     0.563689    0.616512    0.676328
19     0.549638    0.726565    0.685990
20     0.531151    0.770478    0.685990
total elapsed time: 05:16:35

AWD-Finetuned-Nidia: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.660965    0.526360    0.734300
2      0.600265    0.484491    0.758454
3      0.588700    0.494381    0.772947
4      0.549715    0.457334    0.787440
epoch  train_loss  valid_loss  accuracy
1      0.585784    0.974948    0.685990
2      0.640599    0.616613    0.685990
3      0.642125    0.629416    0.685990
4      0.589049    0.797795    0.685990
5      0.617750    0.711514    0.685990
6      0.619876    0.694813    0.685990
7      0.617848    0.796220    0.685990
8      0.594789    0.736105    0.685990
9      0.613581    0.833682    0.685990
10     0.576191    0.687651    0.685990
11     0.621219    0.680368    0.685990
12     0.591931    0.737450    0.685990
13     0.597919    0.742062    0.685990
14     0.613836    0.715300    0.685990
15     0.644845    0.668626    0.685990
16     0.629239    0.724186    0.685990
17     0.629366    0.703700    0.685990
18     0.610681    0.699528    0.685990
19     0.599763    0.670314    0.685990
20     0.626717    0.621970    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.667305    0.534862    0.748792
2      0.636423    0.491093    0.743961
3      0.569081    0.530186    0.714976
4      0.565151    0.591688    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.674203    0.869086    0.685990
2      0.637305    0.813455    0.685990
3      0.627027    1.009890    0.685990
4      0.631501    0.675877    0.685990
5      0.633732    0.613716    0.685990
6      0.627550    0.654684    0.685990
7      0.616773    0.645724    0.685990
8      0.586132    0.727871    0.685990
9      0.590186    0.570004    0.685990
10     0.576762    0.537593    0.685990
11     0.603795    0.618954    0.685990
12     0.599875    0.546067    0.685990
13     0.569994    0.525927    0.685990
14     0.596016    0.573011    0.685990
15     0.557143    0.652104    0.685990
16     0.546439    0.967928    0.685990
17     0.566591    0.716304    0.685990
18     0.581427    0.559913    0.685990
19     0.571174    0.493700    0.690821
20     0.554973    0.802682    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.675451    0.542564    0.772947
2      0.665423    0.589448    0.729469
3      0.592924    0.517481    0.729469
4      0.580384    0.556458    0.743961
epoch  train_loss  valid_loss  accuracy
1      0.664312    0.558200    0.685990
2      0.655166    0.630115    0.685990
3      0.622288    1.115445    0.685990
4      0.629035    0.750167    0.685990
5      0.614341    0.641488    0.685990
6      0.574386    0.834899    0.685990
7      0.594370    0.536414    0.685990
8      0.553831    0.717071    0.685990
9      0.557195    0.614059    0.685990
10     0.593456    0.638485    0.685990
11     0.603132    0.591293    0.685990
12     0.566208    0.681789    0.685990
13     0.597436    0.494992    0.685990
14     0.596476    0.525559    0.685990
15     0.541378    0.537705    0.666667
16     0.561206    0.729338    0.685990
17     0.581093    0.587216    0.685990
18     0.570107    0.551381    0.685990
19     0.611570    0.516547    0.685990
20     0.564973    0.569971    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.626025    0.549782    0.797101
2      0.634386    0.578844    0.729469
3      0.594892    0.578981    0.724638
4      0.577732    0.473518    0.739130
epoch  train_loss  valid_loss  accuracy
1      0.626617    0.636131    0.695652
2      0.653372    0.749995    0.685990
3      0.610543    0.981743    0.685990
4      0.616416    0.753933    0.685990
5      0.590280    1.050980    0.685990
6      0.615733    0.705432    0.685990
7      0.604688    0.828722    0.685990
8      0.594519    0.614637    0.685990
9      0.593062    0.762405    0.685990
10     0.576315    0.712755    0.685990
11     0.585295    0.612929    0.685990
12     0.564560    0.556837    0.685990
13     0.575067    0.516544    0.685990
14     0.539748    0.568636    0.685990
15     0.532060    1.227098    0.685990
16     0.590656    0.527688    0.685990
17     0.580177    0.499491    0.690821
18     0.589945    0.489028    0.695652
19     0.564107    0.447591    0.792271
20     0.534613    0.457844    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.660739    0.643283    0.739130
2      0.620699    0.598980    0.700483
3      0.592530    0.575030    0.739130
4      0.544195    0.505825    0.748792
epoch  train_loss  valid_loss  accuracy
1      0.638571    0.694830    0.685990
2      0.589217    1.224472    0.685990
3      0.603736    0.797811    0.685990
4      0.613034    0.644464    0.685990
5      0.627758    0.767342    0.685990
6      0.643591    0.666506    0.685990
7      0.612904    0.715852    0.685990
8      0.561903    0.643509    0.685990
9      0.551152    0.560820    0.681159
10     0.599264    0.704336    0.685990
11     0.543124    0.719193    0.685990
12     0.587874    0.901117    0.685990
13     0.584831    0.518897    0.685990
14     0.597830    0.645005    0.685990
15     0.555579    0.557817    0.685990
16     0.545295    0.567790    0.685990
17     0.565121    0.508340    0.695652
18     0.601872    0.563490    0.685990
19     0.592502    0.525816    0.685990
20     0.584724    0.472087    0.729469
total elapsed time: 05:50:12

AWD-Pretrained-Wiki-Finetuned-Autopsy: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.644049    0.960165    0.367150
2      0.593653    0.727404    0.589372
3      0.568341    0.550857    0.739130
4      0.542959    0.544621    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.546355    0.495644    0.743961
2      0.574251    0.631592    0.724638
3      0.581217    0.661316    0.657005
4      0.606629    0.770815    0.449275
5      0.603017    0.731261    0.555556
6      0.597916    0.704283    0.690821
7      0.585918    0.620721    0.695652
8      0.568570    0.574186    0.710145
9      0.530030    0.702837    0.613527
10     0.551408    0.580908    0.724638
11     0.514829    0.525021    0.729469
12     0.501916    0.601957    0.652174
13     0.512739    0.598019    0.685990
14     0.521911    0.592097    0.743961
15     0.484762    0.513869    0.734300
16     0.493305    0.499977    0.748792
17     0.468080    0.422436    0.806763
18     0.433438    0.460471    0.772947
19     0.471065    0.505914    0.748792
20     0.516005    0.434847    0.797101
epoch  train_loss  valid_loss  accuracy
1      0.582704    0.654263    0.642512
2      0.578992    0.605157    0.710145
3      0.582689    0.567973    0.719807
4      0.543570    0.487034    0.748792
epoch  train_loss  valid_loss  accuracy
1      0.577707    0.484471    0.753623
2      0.561995    0.749924    0.526570
3      0.569764    0.783653    0.473430
4      0.599111    0.694172    0.574879
5      0.610300    0.610378    0.647343
6      0.596054    0.575969    0.690821
7      0.572801    0.594608    0.700483
8      0.590425    0.660018    0.574879
9      0.552140    0.605184    0.714976
10     0.564690    0.631290    0.714976
11     0.595477    0.706211    0.700483
12     0.613634    0.609648    0.685990
13     0.610620    0.662401    0.685990
14     0.594726    0.577320    0.695652
15     0.620276    0.550336    0.700483
16     0.598588    0.593730    0.685990
17     0.627288    0.602855    0.695652
18     0.610834    0.647812    0.685990
19     0.597694    0.704490    0.685990
20     0.590533    0.619648    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.640657    0.625497    0.681159
2      0.581659    0.578121    0.695652
3      0.581137    0.597698    0.685990
4      0.540096    0.667145    0.589372
epoch  train_loss  valid_loss  accuracy
1      0.566699    0.542901    0.748792
2      0.545109    0.536979    0.748792
3      0.506255    0.451124    0.782609
4      0.479478    0.457644    0.782609
5      0.442356    0.451127    0.777778
6      0.459001    0.400621    0.816425
7      0.444544    0.389882    0.806763
8      0.461355    0.361299    0.821256
9      0.452969    0.334199    0.855072
10     0.434804    0.342130    0.850242
11     0.468338    0.350641    0.835749
12     0.463659    0.340735    0.840580
13     0.443069    0.352222    0.821256
14     0.407027    0.340504    0.850242
15     0.398260    0.352588    0.845411
16     0.438015    0.336581    0.855072
17     0.452738    0.308697    0.884058
18     0.403919    0.312654    0.864734
19     0.403180    0.305182    0.859903
20     0.409786    0.281669    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.588044    0.849921    0.444444
2      0.591614    0.551029    0.695652
3      0.609781    0.508346    0.710145
4      0.537165    0.692794    0.628019
epoch  train_loss  valid_loss  accuracy
1      0.541106    0.600255    0.734300
2      0.555474    0.539296    0.714976
3      0.516995    0.507275    0.792271
4      0.497759    0.421030    0.782609
5      0.504762    0.442393    0.772947
6      0.470626    0.421809    0.830918
7      0.503090    0.469928    0.792271
8      0.527159    0.439118    0.787440
9      0.500942    0.432600    0.797101
10     0.464142    0.440887    0.806763
11     0.432392    0.413174    0.811594
12     0.470847    0.405416    0.821256
13     0.462486    0.313066    0.879227
14     0.429876    0.310444    0.888889
15     0.404736    0.292057    0.850242
16     0.424939    0.329982    0.859903
17     0.359822    0.312599    0.884058
18     0.336892    0.324413    0.855072
19     0.392224    0.279555    0.879227
20     0.421073    0.286578    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.695413    0.541148    0.801932
2      0.641668    0.551907    0.787440
3      0.604126    0.618625    0.734300
4      0.544988    0.681923    0.613527
epoch  train_loss  valid_loss  accuracy
1      0.524530    0.506187    0.763285
2      0.528891    0.771174    0.531401
3      0.539047    0.682601    0.628019
4      0.524042    0.675110    0.584541
5      0.566527    0.568015    0.695652
6      0.507795    0.853953    0.512077
7      0.488106    0.797130    0.473430
8      0.477204    0.683952    0.623188
9      0.530088    0.588383    0.685990
10     0.504153    0.493113    0.782609
11     0.534593    0.526387    0.768116
12     0.502649    0.472724    0.772947
13     0.490929    0.438369    0.801932
14     0.447573    0.385247    0.864734
15     0.489063    0.479854    0.763285
16     0.496115    0.405692    0.835749
17     0.467004    0.409996    0.792271
18     0.432745    0.374456    0.855072
19     0.453572    0.404261    0.840580
20     0.472474    0.342026    0.859903
total elapsed time: 06:23:00

AWD-Pretrained-Wiki-Finetuned-Nidia: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.638523    0.688460    0.579710
2      0.613010    0.678977    0.671498
3      0.596163    0.649117    0.690821
4      0.588765    0.612817    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.612273    0.616989    0.642512
2      0.606655    0.550619    0.690821
3      0.582719    0.704563    0.685990
4      0.600197    0.519143    0.690821
5      0.586253    0.533566    0.695652
6      0.567015    0.525761    0.710145
7      0.593695    0.522497    0.685990
8      0.619308    0.533592    0.685990
9      0.631910    0.558197    0.685990
10     0.615375    0.530649    0.685990
11     0.605316    0.517858    0.700483
12     0.568897    0.553356    0.690821
13     0.555631    0.460606    0.758454
14     0.605578    0.533308    0.685990
15     0.585468    0.508813    0.685990
16     0.550105    0.452912    0.724638
17     0.590051    0.545674    0.685990
18     0.599788    0.489897    0.705314
19     0.557939    0.494091    0.700483
20     0.564778    0.486636    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.690994    0.604629    0.743961
2      0.652297    0.580166    0.710145
3      0.619171    0.570935    0.724638
4      0.573975    0.611619    0.700483
epoch  train_loss  valid_loss  accuracy
1      0.626491    0.532246    0.705314
2      0.589085    0.711744    0.690821
3      0.568170    0.511008    0.734300
4      0.558502    0.847168    0.685990
5      0.546969    0.629768    0.695652
6      0.588748    0.542507    0.700483
7      0.571781    0.510164    0.700483
8      0.574874    0.690581    0.685990
9      0.570611    0.591676    0.695652
10     0.578097    0.534363    0.685990
11     0.556397    0.675724    0.700483
12     0.558040    0.532751    0.690821
13     0.524816    0.465115    0.719807
14     0.516220    0.524169    0.705314
15     0.514053    0.448262    0.739130
16     0.560207    0.476432    0.763285
17     0.543147    0.463953    0.724638
18     0.536361    0.506075    0.700483
19     0.587701    0.507328    0.695652
20     0.578231    0.460914    0.743961
epoch  train_loss  valid_loss  accuracy
1      0.629590    0.741141    0.478261
2      0.629400    0.717172    0.507246
3      0.600362    0.561671    0.710145
4      0.568990    0.728438    0.579710
epoch  train_loss  valid_loss  accuracy
1      0.585783    0.509958    0.719807
2      0.599846    0.549867    0.695652
3      0.575218    0.768209    0.685990
4      0.575771    0.613713    0.710145
5      0.570090    0.468662    0.734300
6      0.561159    0.592069    0.710145
7      0.556956    0.533034    0.690821
8      0.551268    0.659632    0.690821
9      0.538718    0.517698    0.710145
10     0.586904    0.585522    0.700483
11     0.560301    0.645340    0.705314
12     0.584876    0.728630    0.685990
13     0.586172    0.535710    0.700483
14     0.542266    0.509920    0.685990
15     0.538946    0.515427    0.695652
16     0.589508    0.541063    0.685990
17     0.550912    0.483121    0.700483
18     0.581579    0.467938    0.690821
19     0.539257    0.489830    0.700483
20     0.556949    0.524156    0.695652
epoch  train_loss  valid_loss  accuracy
1      0.613615    0.598482    0.700483
2      0.591497    0.600173    0.700483
3      0.552690    0.723152    0.555556
4      0.564306    0.591490    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.630738    0.696950    0.555556
2      0.607315    0.641054    0.690821
3      0.613394    0.622409    0.690821
4      0.578093    0.549460    0.700483
5      0.604298    0.499545    0.685990
6      0.597965    0.639996    0.685990
7      0.607725    0.613008    0.685990
8      0.559102    0.495458    0.710145
9      0.583900    0.577226    0.685990
10     0.579021    0.587610    0.685990
11     0.602857    0.484642    0.685990
12     0.606818    0.504359    0.685990
13     0.597650    0.497450    0.695652
14     0.562549    0.490532    0.690821
15     0.552290    0.476394    0.690821
16     0.586923    0.531342    0.685990
17     0.537422    0.460648    0.772947
18     0.533732    0.452001    0.768116
19     0.577137    0.509134    0.685990
20     0.558642    0.472260    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.687285    0.661687    0.661836
2      0.632876    0.737735    0.463768
3      0.635608    0.600330    0.705314
4      0.582959    0.698356    0.536232
epoch  train_loss  valid_loss  accuracy
1      0.611014    1.153997    0.314010
2      0.624614    0.621280    0.690821
3      0.578307    0.649186    0.690821
4      0.589493    0.639106    0.695652
5      0.611420    0.671634    0.685990
6      0.553073    0.570707    0.690821
7      0.583423    0.636461    0.695652
8      0.586392    0.532611    0.690821
9      0.577205    0.524747    0.724638
10     0.573198    0.547949    0.695652
11     0.558874    0.534149    0.676328
12     0.583974    0.511781    0.685990
13     0.597172    0.485234    0.729469
14     0.608508    0.681304    0.685990
15     0.563326    0.457496    0.763285
16     0.557250    0.464754    0.724638
17     0.579307    0.577024    0.685990
18     0.580118    0.488991    0.690821
19     0.567881    0.510834    0.700483
20     0.528932    0.601330    0.705314
total elapsed time: 06:56:25

SIMPLE-AWD: drop=0.5 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.663002    0.603703    0.690821
2      0.513017    0.630938    0.714976
3      0.455349    0.379089    0.821256
4      0.450884    0.497155    0.753623
5      0.395194    0.360956    0.855072
6      0.350993    0.322158    0.864734
7      0.368697    0.306370    0.898551
8      0.258286    0.316133    0.879227
9      0.190119    0.277195    0.874396
10     0.300059    0.399733    0.811594
11     0.306247    0.347911    0.859903
12     0.278098    0.340883    0.864734
13     0.253205    0.367966    0.850242
14     0.273966    0.355801    0.884058
15     0.226930    0.437299    0.850242
16     0.162847    0.379548    0.879227
17     0.211286    0.315786    0.884058
18     0.209432    0.361966    0.830918
19     0.215816    0.362463    0.850242
20     0.229255    0.399987    0.835749
epoch  train_loss  valid_loss  accuracy
1      0.640524    0.588599    0.685990
2      0.572115    0.430976    0.826087
3      0.506688    0.426818    0.787440
4      0.434361    0.677318    0.676328
5      0.368584    0.382091    0.797101
6      0.306056    0.357379    0.816425
7      0.354735    0.402677    0.801932
8      0.332152    0.573776    0.729469
9      0.320033    0.458010    0.787440
10     0.338788    0.279960    0.888889
11     0.251216    0.325497    0.855072
12     0.277546    0.308355    0.879227
13     0.278632    0.334206    0.869565
14     0.236332    0.372267    0.845411
15     0.263274    0.357434    0.850242
16     0.254912    0.331938    0.855072
17     0.164426    0.450031    0.859903
18     0.168847    0.424999    0.782609
19     0.214683    0.472373    0.840580
20     0.222281    0.445248    0.840580
epoch  train_loss  valid_loss  accuracy
1      0.600841    0.511923    0.806763
2      0.607636    0.399542    0.826087
3      0.489408    0.463044    0.830918
4      0.389918    0.454109    0.801932
5      0.346875    0.367173    0.859903
6      0.299273    0.236024    0.913043
7      0.305881    0.244282    0.908213
8      0.201674    0.299253    0.879227
9      0.299958    0.305883    0.874396
10     0.268007    0.297376    0.888889
11     0.143688    0.305204    0.879227
12     0.191008    0.325481    0.874396
13     0.199424    0.276393    0.874396
14     0.149708    0.310930    0.893720
15     0.301731    0.316501    0.869565
16     0.229395    0.392914    0.835749
17     0.212589    0.334105    0.869565
18     0.153385    0.358436    0.850242
19     0.240479    0.343037    0.845411
20     0.245307    0.484851    0.792271
epoch  train_loss  valid_loss  accuracy
1      0.609149    0.568379    0.685990
2      0.541848    0.416233    0.855072
3      0.477655    0.318898    0.874396
4      0.450284    0.436148    0.763285
5      0.426923    0.265162    0.893720
6      0.380201    0.327541    0.884058
7      0.395795    0.290377    0.884058
8      0.302450    0.304322    0.869565
9      0.292305    0.330496    0.850242
10     0.297859    0.334573    0.864734
11     0.226654    0.349626    0.869565
12     0.247683    0.375949    0.859903
13     0.227451    0.354852    0.859903
14     0.287574    0.376548    0.821256
15     0.301233    0.337949    0.835749
16     0.289341    0.401910    0.864734
17     0.310735    0.344037    0.840580
18     0.251635    0.407660    0.859903
19     0.252782    0.379706    0.840580
20     0.236837    2.483161    0.830918
epoch  train_loss  valid_loss  accuracy
1      0.575225    0.513471    0.685990
2      0.557681    0.491359    0.768116
3      0.505289    0.319867    0.859903
4      0.470072    0.294470    0.850242
5      0.400779    0.256870    0.888889
6      0.357986    0.431180    0.801932
7      0.329105    0.333956    0.850242
8      0.276656    0.285488    0.879227
9      0.195412    0.349144    0.874396
10     0.146175    0.347098    0.879227
11     0.119647    0.421662    0.855072
12     0.230551    0.370313    0.855072
13     0.302599    0.328578    0.879227
14     0.246930    0.357448    0.869565
15     0.232138    0.377002    0.850242
16     0.250860    0.318043    0.874396
17     0.240660    0.322211    0.874396
18     0.171238    0.420823    0.850242
19     0.227352    0.346106    0.845411
20     0.218364    0.486934    0.830918
total elapsed time: 07:00:20

SIMPLE-AWD-Finetuned-Autopsy: drop=0.5 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.577908    0.524470    0.700483
2      0.533818    0.447138    0.772947
3      0.566212    0.486420    0.753623
4      0.535350    0.430768    0.772947
epoch  train_loss  valid_loss  accuracy
1      0.612138    0.426602    0.753623
2      0.503661    0.339291    0.845411
3      0.441319    0.274529    0.874396
4      0.458198    0.323997    0.874396
5      0.414095    0.241689    0.888889
6      0.316006    0.268519    0.893720
7      0.375254    0.280209    0.893720
8      0.259402    0.239307    0.898551
9      0.249087    0.262206    0.917874
10     0.236467    0.233648    0.884058
11     0.302471    0.271218    0.874396
12     0.310227    0.268842    0.874396
13     0.261652    0.331876    0.850242
14     0.316875    0.241756    0.903382
15     0.271449    0.284882    0.879227
16     0.275428    0.305416    0.864734
17     0.270603    0.246429    0.884058
18     0.236147    0.289535    0.888889
19     0.228045    0.239130    0.903382
20     0.164638    0.314849    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.631137    0.574551    0.739130
2      0.626879    0.653393    0.719807
3      0.595312    0.509349    0.695652
4      0.570415    0.516943    0.719807
epoch  train_loss  valid_loss  accuracy
