
SIMPLE-AWD: drop=0.3 lr=0.0001
epoch  train_loss  valid_loss  accuracy
18     0.342033    0.939371    0.753623
19     0.334383    0.811411    0.748792
20     0.242982    0.578339    0.792271
total elapsed time: 04:16:51

AWD-Pretrained-Wiki: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.676071    0.689908    0.550725
2      0.641614    0.635043    0.647343
3      0.583951    0.703952    0.550725
4      0.603201    0.641641    0.681159
epoch  train_loss  valid_loss  accuracy
1      0.556970    0.605617    0.666667
2      0.557727    0.580325    0.710145
3      0.551528    0.527093    0.714976
4      0.547507    0.472190    0.768116
5      0.523808    0.452272    0.763285
6      0.500724    0.493414    0.763285
7      0.528915    0.355661    0.864734
8      0.500946    0.368234    0.806763
9      0.496246    0.319484    0.874396
10     0.518188    0.325898    0.864734
11     0.489651    0.343520    0.811594
12     0.429513    0.373364    0.797101
13     0.420489    0.319393    0.864734
14     0.451864    0.337652    0.864734
15     0.456358    0.262008    0.879227
16     0.418551    0.267216    0.879227
17     0.374870    0.286601    0.864734
18     0.415306    0.305647    0.874396
19     0.348065    0.287616    0.898551
20     0.311738    0.289125    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.656180    0.643552    0.613527
2      0.594143    0.639011    0.652174
3      0.554201    0.608421    0.719807
4      0.579409    0.642431    0.676328
epoch  train_loss  valid_loss  accuracy
1      0.575174    0.548514    0.739130
2      0.623237    0.563123    0.690821
3      0.568770    0.472521    0.753623
4      0.573490    0.410592    0.821256
5      0.545442    0.541596    0.739130
6      0.543557    0.419321    0.782609
7      0.533006    0.387971    0.821256
8      0.564700    0.397113    0.821256
9      0.546900    0.358815    0.826087
10     0.483797    0.355039    0.816425
11     0.515161    0.325082    0.845411
12     0.452140    0.367843    0.855072
13     0.415198    0.334160    0.840580
14     0.469205    0.341527    0.830918
15     0.455361    0.312686    0.845411
16     0.456205    0.280415    0.893720
17     0.381585    0.285642    0.888889
18     0.390802    0.350960    0.850242
19     0.369581    0.297529    0.859903
20     0.396811    0.337105    0.874396
epoch  train_loss  valid_loss  accuracy
1      0.676836    0.541155    0.826087
2      0.619470    0.671433    0.613527
3      0.588994    0.671732    0.628019
4      0.567527    0.630054    0.603865
epoch  train_loss  valid_loss  accuracy
1      0.522203    0.732145    0.574879
2      0.583991    0.614026    0.681159
3      0.593421    0.675758    0.714976
4      0.546955    0.604092    0.690821
5      0.531209    0.494862    0.801932
6      0.503957    0.437125    0.811594
7      0.549737    0.442815    0.782609
8      0.552759    0.361139    0.840580
9      0.500090    0.368270    0.797101
10     0.512468    0.407522    0.835749
11     0.464278    0.389148    0.816425
12     0.437878    0.359448    0.826087
13     0.446166    0.338591    0.840580
14     0.410941    0.318359    0.869565
15     0.358097    0.330633    0.835749
16     0.336693    0.446700    0.806763
17     0.336135    0.350481    0.835749
18     0.407096    0.338992    0.855072
19     0.408201    0.360404    0.864734
20     0.313195    0.375921    0.850242
epoch  train_loss  valid_loss  accuracy
1      0.632086    0.645448    0.574879
2      0.639778    0.607866    0.695652
3      0.614986    0.578600    0.690821
4      0.589498    0.600312    0.632850
epoch  train_loss  valid_loss  accuracy
1      0.629165    0.539676    0.729469
2      0.588941    0.520830    0.729469
3      0.564716    0.522287    0.714976
4      0.609340    0.576503    0.685990
5      0.616697    0.615070    0.690821
6      0.608478    0.561586    0.714976
7      0.576074    0.496352    0.763285
8      0.585674    0.680171    0.685990
9      0.611671    0.592292    0.690821
10     0.600859    0.511185    0.763285
11     0.578268    0.600264    0.695652
12     0.621216    0.601243    0.685990
13     0.607828    0.598744    0.685990
14     0.604691    0.707386    0.685990
15     0.598961    0.576348    0.685990
16     0.624105    0.555558    0.685990
17     0.635022    0.598594    0.685990
18     0.592111    0.654756    0.685990
19     0.597853    0.613265    0.685990
20     0.618069    0.593928    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.644734    0.584663    0.671498
2      0.607487    0.581021    0.710145
3      0.594713    0.581893    0.710145
4      0.548616    0.599107    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.575058    0.634949    0.690821
2      0.617405    0.740074    0.681159
3      0.595605    0.835686    0.507246
4      0.617680    0.694806    0.685990
5      0.636278    0.598761    0.685990
6      0.634977    0.619592    0.685990
7      0.606959    0.605392    0.700483
8      0.613777    0.643562    0.710145
9      0.593533    0.593584    0.695652
10     0.612031    0.618379    0.685990
11     0.602985    0.564626    0.705314
12     0.604172    0.605697    0.685990
13     0.602898    0.630348    0.685990
14     0.602377    0.610788    0.685990
15     0.577633    0.575717    0.685990
16     0.580630    0.593810    0.685990
17     0.557619    0.599004    0.685990
18     0.597887    0.647827    0.685990
19     0.604970    0.600992    0.685990
20     0.601090    0.554501    0.685990
total elapsed time: 04:49:15

AWD-Finetuned-Autopsy: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.596255    0.582803    0.705314
2      0.579803    0.501446    0.801932
3      0.482536    0.457532    0.830918
4      0.456817    0.395562    0.826087
epoch  train_loss  valid_loss  accuracy
1      0.690630    0.690266    0.685990
2      0.634291    0.697745    0.666667
3      0.598613    0.659234    0.685990
4      0.574162    0.901631    0.289855
5      0.573064    0.722373    0.685990
6      0.608771    0.651906    0.685990
7      0.550459    0.709100    0.671498
8      0.596559    0.971227    0.265700
9      0.548888    0.863553    0.400966
10     0.571815    0.662714    0.579710
11     0.552138    0.657031    0.690821
12     0.533514    0.648653    0.710145
13     0.504734    0.539473    0.743961
14     0.455851    0.465439    0.777778
15     0.475933    0.526559    0.734300
16     0.504327    0.653517    0.685990
17     0.470172    0.659449    0.560386
18     0.400203    0.484405    0.782609
19     0.420606    0.336605    0.850242
20     0.296292    0.629948    0.835749
epoch  train_loss  valid_loss  accuracy
1      0.626927    0.527825    0.782609
2      0.535397    0.483568    0.792271
3      0.501427    0.482012    0.797101
4      0.490302    0.465084    0.816425
epoch  train_loss  valid_loss  accuracy
1      0.627067    0.591848    0.695652
2      0.639799    0.682473    0.685990
3      0.597050    0.730994    0.666667
4      0.567584    0.949167    0.415459
5      0.605990    0.806414    0.671498
6      0.611590    0.691193    0.710145
7      0.579231    0.689082    0.743961
8      0.579676    0.900618    0.410628
9      0.562201    0.877406    0.347826
10     0.597992    0.695814    0.685990
11     0.535409    0.665932    0.676328
12     0.535200    0.554836    0.700483
13     0.560410    0.509212    0.710145
14     0.542215    0.504484    0.695652
15     0.521803    0.611808    0.772947
16     0.503141    0.541567    0.710145
17     0.524229    0.515419    0.719807
18     0.503666    0.523940    0.748792
19     0.487497    0.941668    0.685990
20     0.469556    0.537594    0.695652
epoch  train_loss  valid_loss  accuracy
1      0.613443    0.534937    0.763285
2      0.601060    0.503416    0.743961
3      0.508644    0.435863    0.821256
4      0.511055    0.496641    0.763285
epoch  train_loss  valid_loss  accuracy
1      0.597266    0.706294    0.685990
2      0.552552    1.099633    0.685990
3      0.623399    0.918786    0.666667
4      0.604308    0.770223    0.666667
5      0.603029    0.656640    0.685990
6      0.635517    0.717602    0.685990
7      0.626680    0.743961    0.666667
8      0.571993    0.781092    0.685990
9      0.553477    0.615644    0.714976
10     0.540379    0.990567    0.342995
11     0.579310    0.603674    0.685990
12     0.563650    0.613810    0.685990
13     0.536694    0.487311    0.734300
14     0.493713    0.685594    0.681159
15     0.476413    0.832287    0.570048
16     0.471379    0.688126    0.685990
17     0.514259    0.379376    0.777778
18     0.466579    0.414096    0.850242
19     0.470323    1.144391    0.690821
20     0.452997    0.441958    0.840580
epoch  train_loss  valid_loss  accuracy
1      0.640649    0.490983    0.850242
2      0.604543    0.505576    0.811594
3      0.518321    0.461805    0.782609
4      0.523579    0.502894    0.772947
epoch  train_loss  valid_loss  accuracy
1      0.606984    0.603558    0.681159
2      0.579574    0.548486    0.685990
3      0.556907    0.980470    0.685990
4      0.612157    0.712325    0.685990
5      0.573589    0.680274    0.690821
6      0.557726    0.553358    0.705314
7      0.525236    0.636292    0.690821
8      0.555573    0.653478    0.690821
9      0.534015    0.451462    0.729469
10     0.530676    0.617456    0.710145
11     0.509101    0.542678    0.719807
12     0.522679    0.513187    0.714976
13     0.560984    0.485417    0.763285
14     0.524161    2.117319    0.318841
15     0.514138    0.527562    0.710145
16     0.469162    1.245451    0.420290
17     0.450556    0.463682    0.743961
18     0.409319    0.663843    0.714976
19     0.363881    0.400394    0.811594
20     0.368456    0.937098    0.628019
epoch  train_loss  valid_loss  accuracy
1      0.651082    0.566989    0.734300
2      0.601028    0.467481    0.801932
3      0.508789    0.398919    0.826087
4      0.476060    0.428475    0.850242
epoch  train_loss  valid_loss  accuracy
1      0.570017    0.777910    0.685990
2      0.620211    1.060057    0.671498
3      0.608031    0.720238    0.685990
4      0.621860    0.655963    0.685990
5      0.635139    0.650929    0.685990
6      0.591111    0.758295    0.685990
7      0.597751    0.896384    0.685990
8      0.617841    0.514622    0.743961
9      0.596393    0.529688    0.734300
10     0.561023    0.557940    0.700483
11     0.567962    0.660245    0.618357
12     0.511493    0.644777    0.685990
13     0.531401    0.547369    0.719807
14     0.512166    0.579584    0.772947
15     0.467774    0.500880    0.792271
16     0.399116    0.474544    0.772947
17     0.366473    0.345877    0.859903
18     0.311125    0.533612    0.729469
19     0.322141    0.370156    0.811594
20     0.259834    0.369726    0.840580
total elapsed time: 05:22:17

AWD-Finetuned-Nidia: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.669420    0.615510    0.729469
2      0.618013    0.530709    0.724638
3      0.578121    0.566880    0.719807
4      0.518388    0.531085    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.627837    0.797148    0.685990
2      0.598011    0.815068    0.685990
3      0.618979    0.785327    0.685990
4      0.617763    0.668412    0.685990
5      0.579769    1.122645    0.685990
6      0.571124    0.675411    0.685990
7      0.542867    0.620755    0.685990
8      0.579446    0.745800    0.685990
9      0.552193    0.748652    0.685990
10     0.587390    1.051315    0.685990
11     0.547202    1.274595    0.685990
12     0.547483    0.685254    0.685990
13     0.586559    0.556202    0.657005
14     0.572924    0.785186    0.685990
15     0.582577    0.493598    0.671498
16     0.579203    0.538317    0.695652
17     0.550050    0.592394    0.642512
18     0.526007    0.513838    0.700483
19     0.528281    0.679149    0.685990
20     0.499920    0.526336    0.681159
epoch  train_loss  valid_loss  accuracy
1      0.687365    0.598210    0.748792
2      0.603958    0.542440    0.714976
3      0.595324    0.636272    0.734300
4      0.553693    0.542617    0.719807
epoch  train_loss  valid_loss  accuracy
1      0.635444    0.733615    0.685990
2      0.627392    0.546848    0.705314
3      0.611420    0.775012    0.685990
4      0.635294    0.659886    0.685990
5      0.638754    0.783024    0.685990
6      0.583196    0.876216    0.685990
7      0.601528    1.023074    0.685990
8      0.629345    0.856616    0.685990
9      0.626368    0.725785    0.685990
10     0.584404    0.909535    0.685990
11     0.570753    0.965881    0.685990
12     0.564439    0.785550    0.685990
13     0.595348    0.776141    0.685990
14     0.613581    0.615337    0.685990
15     0.577548    1.038739    0.685990
16     0.619714    0.836908    0.685990
17     0.574552    0.688156    0.685990
18     0.560854    0.719430    0.685990
19     0.588056    0.707355    0.666667
20     0.549348    0.675647    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.608965    0.632611    0.608696
2      0.588004    0.555192    0.763285
3      0.596488    0.646290    0.753623
4      0.570054    0.538380    0.719807
epoch  train_loss  valid_loss  accuracy
1      0.584463    0.734324    0.685990
2      0.598709    0.631534    0.685990
3      0.617852    0.848604    0.685990
4      0.582327    0.811598    0.685990
5      0.622561    0.680151    0.685990
6      0.581655    0.674932    0.685990
7      0.617302    0.672214    0.685990
8      0.619329    0.754476    0.685990
9      0.603806    0.669022    0.685990
10     0.597078    0.574509    0.685990
11     0.610064    0.613846    0.685990
12     0.599697    1.143852    0.685990
13     0.591230    0.517288    0.685990
14     0.580131    0.488917    0.685990
15     0.567879    0.929394    0.685990
16     0.566486    0.491318    0.685990
17     0.570901    0.606461    0.685990
18     0.573348    0.536980    0.685990
19     0.580916    0.513326    0.685990
20     0.603549    0.534917    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.661154    0.559077    0.811594
2      0.608388    0.535716    0.772947
3      0.565950    0.497321    0.768116
4      0.521947    0.451318    0.777778
epoch  train_loss  valid_loss  accuracy
1      0.642322    0.733493    0.685990
2      0.647897    0.589073    0.685990
3      0.621773    0.751824    0.685990
4      0.601775    0.499984    0.695652
5      0.570794    0.520588    0.705314
6      0.562913    0.483033    0.763285
7      0.596808    0.505941    0.685990
8      0.556564    0.504593    0.695652
9      0.561134    0.568316    0.685990
10     0.555895    0.617922    0.690821
11     0.598584    0.624798    0.685990
12     0.544606    0.574231    0.685990
13     0.590156    0.482793    0.695652
14     0.546030    0.506096    0.685990
15     0.541042    0.507349    0.676328
16     0.527475    0.594735    0.685990
17     0.527477    0.587633    0.685990
18     0.556351    0.710330    0.685990
19     0.539284    0.558842    0.690821
20     0.532518    0.601148    0.676328
epoch  train_loss  valid_loss  accuracy
1      0.715299    0.569543    0.714976
2      0.612790    0.647765    0.676328
3      0.599356    0.608551    0.763285
4      0.579717    0.584441    0.763285
epoch  train_loss  valid_loss  accuracy
1      0.679704    0.752773    0.685990
2      0.647677    0.687881    0.685990
3      0.645927    0.711465    0.685990
4      0.621579    0.822326    0.685990
5      0.606930    0.828420    0.685990
6      0.607611    0.662786    0.685990
7      0.582187    0.645432    0.685990
8      0.585854    0.706536    0.685990
9      0.613791    0.697438    0.685990
10     0.582351    0.635931    0.685990
11     0.600734    0.727058    0.685990
12     0.629445    0.655652    0.685990
13     0.625799    0.643034    0.685990
14     0.590979    0.620269    0.685990
15     0.584882    0.709065    0.685990
16     0.590726    0.838986    0.685990
17     0.565615    0.682862    0.685990
18     0.581767    0.756026    0.685990
19     0.583344    0.744682    0.685990
20     0.554410    0.893155    0.685990
total elapsed time: 05:55:48

AWD-Pretrained-Wiki-Finetuned-Autopsy: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.651657    0.483553    0.782609
2      0.589482    0.516661    0.792271
3      0.562010    0.538618    0.743961
4      0.521316    0.433718    0.801932
epoch  train_loss  valid_loss  accuracy
1      0.568051    0.458144    0.801932
2      0.454334    0.400666    0.830918
3      0.433935    0.369481    0.859903
4      0.409525    0.280161    0.879227
5      0.383517    0.301035    0.869565
6      0.372374    0.266679    0.903382
7      0.389469    0.321476    0.874396
8      0.347908    0.252757    0.913043
9      0.315666    0.209452    0.913043
10     0.344926    0.223996    0.913043
11     0.312808    0.232928    0.898551
12     0.314375    0.217034    0.913043
13     0.287036    0.216876    0.922705
14     0.277559    0.264693    0.888889
15     0.283663    0.223643    0.898551
16     0.242415    0.216833    0.908213
17     0.273824    0.221687    0.927536
18     0.308136    0.235466    0.913043
19     0.326465    0.232260    0.917874
20     0.300663    0.263089    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.595798    0.552391    0.772947
2      0.601112    0.478305    0.830918
3      0.571407    0.489562    0.792271
4      0.560567    0.437468    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.494955    0.425798    0.787440
2      0.454698    0.339561    0.888889
3      0.451528    0.307822    0.888889
4      0.465091    0.330892    0.855072
5      0.446988    0.347944    0.850242
6      0.341064    0.344605    0.840580
7      0.330560    0.292860    0.859903
8      0.369299    0.275774    0.879227
9      0.332373    0.260066    0.879227
10     0.300451    0.246430    0.903382
11     0.310469    0.232947    0.908213
12     0.372081    0.330122    0.874396
13     0.274985    0.259655    0.898551
14     0.268363    0.255399    0.898551
15     0.280693    0.254646    0.888889
16     0.216538    0.231770    0.903382
17     0.228333    0.256360    0.903382
18     0.257936    0.256506    0.908213
19     0.208672    0.250451    0.893720
20     0.208819    0.247434    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.693778    0.572549    0.763285
2      0.631318    0.463689    0.811594
3      0.567698    0.515196    0.787440
4      0.557576    0.491091    0.787440
epoch  train_loss  valid_loss  accuracy
1      0.448925    0.439983    0.821256
2      0.508293    0.685667    0.700483
3      0.560184    0.444602    0.777778
4      0.549800    0.440823    0.772947
5      0.524107    0.421828    0.816425
6      0.545061    0.473601    0.772947
7      0.499730    0.444589    0.758454
8      0.487830    0.412196    0.801932
9      0.458210    0.385474    0.801932
10     0.420034    0.320662    0.859903
11     0.420267    0.401296    0.821256
12     0.399793    0.283493    0.893720
13     0.418542    0.314234    0.874396
14     0.390827    0.308871    0.884058
15     0.412108    0.311898    0.874396
16     0.387101    0.287633    0.893720
17     0.380563    0.353190    0.845411
18     0.341257    0.360848    0.830918
19     0.379428    0.318913    0.864734
20     0.341746    0.296638    0.869565
epoch  train_loss  valid_loss  accuracy
1      0.633308    0.537084    0.739130
2      0.562231    0.566591    0.763285
3      0.525453    0.634991    0.628019
4      0.504434    0.534437    0.758454
epoch  train_loss  valid_loss  accuracy
1      0.534375    0.443672    0.768116
2      0.495316    0.518460    0.768116
3      0.474424    0.445505    0.787440
4      0.496150    0.383809    0.811594
5      0.429750    0.346413    0.840580
6      0.431256    0.291070    0.864734
7      0.377487    0.329127    0.855072
8      0.355000    0.304761    0.879227
9      0.367302    0.277399    0.893720
10     0.307549    0.291571    0.888889
11     0.306985    0.273803    0.898551
12     0.290914    0.271046    0.884058
13     0.309647    0.257836    0.893720
14     0.297891    0.247269    0.884058
15     0.317774    0.233758    0.893720
16     0.269817    0.261294    0.908213
17     0.262510    0.244446    0.898551
18     0.249107    0.250420    0.893720
19     0.291623    0.257792    0.903382
20     0.307501    0.258969    0.908213
epoch  train_loss  valid_loss  accuracy
1      0.641491    0.552563    0.811594
2      0.574305    0.470402    0.821256
3      0.576508    0.489014    0.835749
4      0.513250    0.499803    0.792271
epoch  train_loss  valid_loss  accuracy
1      0.531309    0.435383    0.792271
2      0.509461    0.402882    0.826087
3      0.477869    0.427851    0.772947
4      0.465703    0.401702    0.806763
5      0.470727    0.367042    0.830918
6      0.423660    0.358520    0.869565
7      0.349719    0.312917    0.884058
8      0.342582    0.305399    0.864734
9      0.348932    0.257316    0.903382
10     0.319080    0.248805    0.898551
11     0.233602    0.220465    0.913043
12     0.304458    0.286694    0.908213
13     0.295124    0.245914    0.898551
14     0.242036    0.244635    0.922705
15     0.206387    0.238546    0.893720
16     0.220514    0.216307    0.903382
17     0.261859    0.235973    0.898551
18     0.212684    0.224991    0.903382
19     0.310037    0.246331    0.903382
20     0.259427    0.220416    0.884058
total elapsed time: 06:28:26

AWD-Pretrained-Wiki-Finetuned-Nidia: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.675441    0.576578    0.739130
2      0.605426    0.632790    0.657005
3      0.612005    0.588805    0.739130
4      0.592797    0.645709    0.739130
epoch  train_loss  valid_loss  accuracy
1      0.554291    0.850666    0.685990
2      0.604620    0.666358    0.676328
3      0.610453    0.670353    0.710145
4      0.618537    0.721964    0.685990
5      0.543709    0.659823    0.671498
6      0.572009    0.584290    0.690821
7      0.539772    0.482593    0.729469
8      0.554839    0.602368    0.700483
9      0.557854    0.480070    0.710145
10     0.582547    0.469339    0.739130
11     0.547722    0.493347    0.710145
12     0.575413    0.478199    0.724638
13     0.579964    0.569929    0.685990
14     0.501471    0.535286    0.690821
15     0.563466    0.460824    0.763285
16     0.556361    0.627219    0.681159
17     0.559885    0.445935    0.782609
18     0.583120    0.516611    0.705314
19     0.590286    0.484275    0.724638
20     0.579955    0.561894    0.690821
epoch  train_loss  valid_loss  accuracy
1      0.611161    0.559806    0.739130
2      0.644276    0.582813    0.748792
3      0.594640    0.552585    0.724638
4      0.572720    0.578486    0.724638
epoch  train_loss  valid_loss  accuracy
1      0.624982    0.660121    0.700483
2      0.529051    0.657379    0.685990
3      0.526116    0.600688    0.710145
4      0.535346    0.644426    0.705314
5      0.520801    0.475208    0.772947
6      0.552086    0.650676    0.695652
7      0.568114    0.521936    0.705314
8      0.585029    0.605232    0.714976
9      0.537880    0.464153    0.743961
10     0.548437    0.915139    0.685990
11     0.515638    0.419000    0.782609
12     0.517236    0.512917    0.719807
13     0.542318    0.449806    0.763285
14     0.574202    0.527522    0.729469
15     0.567507    0.472239    0.739130
16     0.562311    0.498593    0.758454
17     0.512601    0.423185    0.782609
18     0.508626    0.467326    0.714976
19     0.529862    0.499386    0.753623
20     0.545576    0.403673    0.792271
epoch  train_loss  valid_loss  accuracy
1      0.703580    0.557233    0.753623
2      0.663509    0.572139    0.724638
3      0.585887    0.648413    0.681159
4      0.567258    0.680461    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.620127    0.719605    0.685990
2      0.574289    0.857297    0.685990
3      0.623907    0.612799    0.685990
4      0.615747    0.539693    0.685990
5      0.575369    0.525175    0.695652
6      0.560739    0.456392    0.768116
7      0.572775    0.538374    0.705314
8      0.594143    0.531320    0.705314
9      0.571270    0.455930    0.758454
10     0.557882    0.492046    0.714976
11     0.560682    0.604290    0.690821
12     0.589653    0.543394    0.685990
13     0.590201    0.487643    0.705314
14     0.548269    0.430275    0.768116
15     0.559061    0.500612    0.705314
16     0.551941    0.433413    0.787440
17     0.539781    0.395986    0.816425
18     0.523128    0.423394    0.811594
19     0.555353    0.428424    0.792271
20     0.581876    0.486021    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.604612    0.641205    0.637681
2      0.599898    0.615720    0.705314
3      0.564444    0.569251    0.685990
4      0.547550    0.560041    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.572901    0.529889    0.719807
2      0.564852    0.575808    0.710145
3      0.529006    0.424192    0.792271
4      0.563749    0.587718    0.700483
5      0.552621    0.609848    0.690821
6      0.578207    0.543353    0.705314
7      0.571387    0.730912    0.685990
8      0.576754    0.513795    0.700483
9      0.616653    0.658446    0.685990
10     0.587340    0.507302    0.714976
11     0.555191    0.522416    0.705314
12     0.523161    0.540536    0.714976
13     0.572528    0.518202    0.724638
14     0.548769    0.451294    0.739130
15     0.546365    0.500472    0.719807
16     0.542904    0.642005    0.705314
17     0.514379    0.572654    0.685990
18     0.574062    0.641014    0.705314
19     0.551575    0.598341    0.700483
20     0.550879    0.429678    0.772947
epoch  train_loss  valid_loss  accuracy
1      0.660252    0.581646    0.700483
2      0.633284    0.599838    0.690821
3      0.556979    0.611297    0.710145
4      0.559337    0.610232    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.591819    0.572713    0.690821
2      0.570454    0.669406    0.685990
3      0.595027    0.701774    0.685990
4      0.596720    0.658555    0.685990
5      0.545004    0.889966    0.690821
6      0.587196    0.704688    0.690821
7      0.597093    0.551786    0.685990
8      0.601511    0.595410    0.685990
9      0.588136    0.467303    0.710145
10     0.594728    0.563749    0.685990
11     0.557259    0.549560    0.685990
12     0.558367    0.538436    0.705314
13     0.571306    0.520669    0.690821
14     0.553646    0.643118    0.700483
15     0.599509    0.494350    0.724638
16     0.608069    0.529140    0.700483
17     0.581521    0.503219    0.719807
18     0.559301    0.468014    0.719807
19     0.572418    0.534767    0.714976
20     0.552751    0.508921    0.719807
total elapsed time: 07:01:12

SIMPLE-AWD: drop=0.3 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.635527    0.599208    0.685990
2      0.589525    0.442237    0.797101
3      0.569476    0.403078    0.830918
4      0.479855    0.350129    0.821256
5      0.459648    0.344373    0.874396
6      0.382822    0.297065    0.879227
7      0.256254    0.282512    0.903382
8      0.324261    0.324722    0.869565
9      0.316517    0.325972    0.879227
10     0.318223    0.372047    0.811594
11     0.201495    0.345005    0.864734
12     0.245091    0.381254    0.845411
13     0.242104    0.383753    0.830918
14     0.218850    0.507304    0.821256
15     0.198187    0.387269    0.855072
16     0.266004    0.529781    0.772947
17     0.279871    0.349767    0.850242
18     0.276099    0.387170    0.826087
19     0.164884    0.422936    0.840580
20     0.136354    0.482311    0.816425
epoch  train_loss  valid_loss  accuracy
1      0.611452    0.581916    0.719807
2      0.547464    0.449092    0.763285
3      0.521014    0.450058    0.739130
4      0.509538    0.363766    0.850242
5      0.413092    0.325248    0.869565
6      0.428760    0.342607    0.840580
7      0.357201    0.301350    0.869565
8      0.331428    0.326104    0.850242
9      0.321235    0.456893    0.821256
10     0.315002    0.347012    0.859903
11     0.293273    0.348996    0.845411
12     0.242524    0.410654    0.840580
13     0.285571    0.343130    0.869565
14     0.282820    0.373150    0.835749
15     0.286260    0.398533    0.835749
16     0.203630    0.563011    0.792271
17     0.227158    0.402853    0.782609
18     0.227253    0.432947    0.826087
19     0.192893    0.438174    0.826087
20     0.121212    0.498382    0.811594
epoch  train_loss  valid_loss  accuracy
1      0.663706    0.560555    0.685990
2      0.567054    0.460927    0.734300
3      0.465069    0.307942    0.864734
4      0.464125    0.300093    0.903382
5      0.403276    0.446212    0.782609
6      0.409706    0.358746    0.835749
7      0.362134    0.317762    0.884058
8      0.271840    0.299348    0.874396
9      0.255122    0.343612    0.845411
10     0.288648    0.352403    0.845411
11     0.296143    0.321473    0.850242
12     0.317428    0.337224    0.869565
13     0.297136    0.530555    0.835749
14     0.239650    0.377114    0.826087
15     0.209908    0.291617    0.884058
16     0.229288    0.270476    0.898551
17     0.215120    0.334660    0.869565
18     0.161297    0.391335    0.864734
19     0.138926    0.461655    0.859903
20     0.173214    0.397325    0.821256
epoch  train_loss  valid_loss  accuracy
1      0.601597    0.553305    0.850242
2      0.534195    0.338892    0.816425
3      0.535875    0.374012    0.845411
4      0.446529    0.366784    0.816425
5      0.385978    0.353725    0.835749
6      0.381837    0.288640    0.893720
7      0.415683    0.308286    0.893720
8      0.342255    0.383663    0.826087
9      0.350639    0.276537    0.879227
10     0.298424    0.346833    0.840580
11     0.225260    0.355286    0.850242
12     0.244873    0.342171    0.850242
13     0.176776    0.305816    0.888889
14     0.174487    0.290854    0.903382
15     0.152979    0.488082    0.806763
16     0.268718    0.280062    0.893720
17     0.213849    0.321843    0.874396
18     0.210207    0.330117    0.879227
19     0.123914    0.377736    0.845411
20     0.137006    0.336785    0.855072
epoch  train_loss  valid_loss  accuracy
1      0.577620    0.537992    0.690821
2      0.563645    0.346876    0.840580
3      0.507265    0.462677    0.797101
4      0.409945    0.307288    0.869565
5      0.386490    0.321111    0.864734
6      0.286775    0.356113    0.869565
7      0.333033    0.419176    0.835749
8      0.336472    0.346650    0.869565
9      0.248575    0.339508    0.850242
10     0.296301    0.317780    0.869565
11     0.318582    0.400182    0.830918
12     0.326118    0.335990    0.879227
13     0.296773    0.416331    0.826087
14     0.326129    0.344370    0.884058
15     0.296509    0.389167    0.840580
16     0.309919    0.358396    0.845411
17     0.302328    0.412071    0.811594
18     0.265802    0.363101    0.845411
19     0.243125    0.396968    0.864734
20     0.191648    0.559541    0.801932
total elapsed time: 07:05:03

SIMPLE-AWD-Finetuned-Autopsy: drop=0.3 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.574560    0.513210    0.748792
2      0.591121    0.670211    0.724638
3      0.562755    0.496431    0.743961
4      0.549080    0.437242    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.593377    0.376420    0.835749
2      0.520393    0.289522    0.874396
3      0.444027    0.271208    0.908213
4      0.376784    0.292976    0.845411
5      0.391240    0.271360    0.879227
6      0.421431    0.297024    0.903382
7      0.389916    0.269477    0.884058
8      0.376116    0.266526    0.903382
9      0.273513    0.325323    0.869565
10     0.186732    0.465461    0.874396
11     0.210276    0.270519    0.913043
12     0.286336    0.272183    0.864734
13     0.186199    0.236844    0.917874
14     0.133236    0.275874    0.913043
15     0.124736    0.229515    0.908213
16     0.164126    0.252118    0.898551
17     0.209029    0.227826    0.888889
18     0.221921    0.216360    0.908213
19     0.190839    0.241416    0.908213
20     0.236606    0.247355    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.624464    0.559209    0.710145
2      0.546838    0.472528    0.743961
3      0.560931    0.534590    0.743961
4      0.502841    0.476908    0.753623
epoch  train_loss  valid_loss  accuracy
